 l	b	Vlsr	...
 25.80   0.24   119.5    ab09    5.01   4.85     PMN  -100000    -100000  -100000     knear    ab09    7.3    3.7    88.8    6.4    3.6    81.3    6.3   3.9     80.5 
 26.10  -0.10    76.9  pbd+03    8.90   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04   10.5    4.7   134.4    9.9    4.5   129.2   10.6   4.8    135.3 
 26.40   1.80    43.0  pbd+03    0.20   2.70  pbd+03   2.3    0.7    rus03  -100000    -100000    -100000   -100000     13.8  -100000   -100000     13.8  -100000   -100000     13.8 
 26.54   0.41    88.4  kjb+03    3.20   2.70  pbd+03  -100000    -100000  -100000     kfar   kjb+03    9.9    4.4    91.9    9.4    4.2    88.8   10.1   4.5     93.1 
 26.56  -0.31   104.2    ab09    2.30   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    9.1    4.1    77.8    8.7    3.9    75.5    9.4   4.2     79.5 
 26.60   0.09   102.5    ab09    1.18   4.85     PMN  -100000    -100000  -100000     kfar     ab09    9.1    4.1    63.5    8.8    3.9    62.1    9.5   4.2     65.3 
 26.60  -0.11    69.2    ab09    5.70   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09   10.8    5.0   118.0   10.2    4.7   113.6   10.9   5.0    118.7 
 26.98  -0.07    79.9    ab09    1.10   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09   10.2    4.7    65.7    9.7    4.4    63.5   10.4   4.8     66.6 
 27.30   0.10    36.3  pbd+03    1.40   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04   12.5    6.3    81.5   11.7    5.9    78.0   12.4   6.2     81.1 
 27.31  -0.14    92.3    ab09    8.50   2.70  pbd+03  -100000    -100000  -100000     knear    ab09    5.5    4.4    86.0    5.1    4.2    81.8    5.1   4.6     81.8 
 27.50   0.20    33.9  pbd+03    3.00   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04   12.6    6.4   105.6   11.8    6.0   101.1   12.5   6.3    105.0 
 27.98   0.08    76.6  swa+04    0.33   4.86  swa+04  -100000    -100000  -100000     kfar   swa+04   10.3    4.8    45.1    9.7    4.6    43.3   10.4   4.9     45.4 
 28.00   0.32    92.7    ab09    0.39   4.85     PMN  -100000    -100000  -100000     kfar     ab09    9.4    4.4    44.9    9.0    4.2    43.6    9.7   4.6     45.9 
 28.00  -0.03    99.9    ab09    1.00   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    9.0    4.3    58.5    8.6    4.1    56.8    9.4   4.4     60.2 
 28.15   0.15    89.2    ab09    0.26   4.85     PMN  -100000    -100000  -100000     knear    ab09    5.4    4.5    27.1    5.0    4.3    25.7    5.0   4.7     25.7 
 28.25   0.01   110.3    ab09    0.33   4.85     PMN  -100000    -100000  -100000     kfar     ab09    8.1    4.1    38.4    7.9    3.9    37.8    8.8   4.2     40.6 
 28.30  -0.38    44.8   pmg08    0.37   1.40  ccg+98  -100000    -100000  -100000     kfar    pmg08   11.9    5.9    49.5   11.2    5.6    47.5   11.8   5.9     49.2 
 28.30  -0.38    75.6   pmg08    0.70   1.40  ccg+98  -100000    -100000  -100000     kfar    pmg08   10.3    4.9    55.6    9.7    4.6    53.4   10.4   5.0     56.0 
 28.44   0.00    96.9    ab09    0.90   2.70  pbd+03  -100000    -100000  -100000     knear    ab09    5.8    4.4    42.1    5.4    4.2    40.1    5.3   4.6     39.6 
 28.60   0.00    96.7  pbd+03   14.30   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    9.1    4.4   143.1    8.7    4.2   138.9    9.4   4.5    146.2 
 28.60  -0.36    89.0  swa+04    0.78   4.86  swa+04  -100000    -100000  -100000     knear  swa+04    5.4    4.6    39.1    5.0    4.3    37.1    5.0   4.8     37.1 
 28.61   0.02   101.7    ab09    4.18   4.85     PMN  -100000    -100000  -100000     kfar     ab09    8.8    4.3    94.7    8.4    4.1    91.8    9.2   4.4     97.5 
 28.64   0.19   103.8    ab09    0.80   2.70  pbd+03  -100000    -100000  -100000     ktan     ab09    7.5    4.1    48.1  -100000   -100000   -100000    -100000   -100000  -100000    
 28.70   0.00   102.3  pbd+03    6.80   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    8.7    4.3   108.4    8.4    4.1   105.9    9.1   4.4    111.7 
 28.79   0.25    98.8    ab09    1.40   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    8.9    4.3    65.0    8.5    4.1    63.0    9.3   4.5     66.9 
 28.80   0.17   107.6    ab09    6.00   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    8.2    4.2    99.9    8.0    4.0    98.3    8.8   4.3    104.7 
 28.80   3.50     0.6  pbd+03   34.00   2.70  pbd+03  -100000    -100000  -100000     kout     hh09   15.0    8.6   266.5  -100000   -100000   -100000     14.5   8.2    260.5 
 28.82  -0.23    90.6    ab09    1.40   2.70  pbd+03  -100000    -100000  -100000     knear    ab09    5.5    4.5    47.1    5.1    4.3    44.8    5.1   4.7     44.8 
 28.86   0.06   101.7    ab09    0.60   4.86  swa+04  -100000    -100000  -100000     kfar     ab09    8.7    4.3    49.2    8.4    4.1    48.1    9.1   4.4     50.7 
 28.90   3.50     1.1  pbd+03   33.40   2.70  pbd+03  -100000    -100000  -100000     kout     hh09   14.9    8.5   263.7  -100000   -100000   -100000     14.5   8.1    259.0 
 29.00  -0.60    52.6  pbd+03    4.00   2.70  pbd+03   3.3    0.7    rus03  -100000    -100000    -100000   -100000     47.6  -100000   -100000     47.6  -100000   -100000     47.6 
 29.10  -0.70    47.3  pbd+03    1.20   2.70  pbd+03   3.3    0.7    rus03   knear   pdd04    3.2    5.9    31.9  -100000   -100000     31.9  -100000   -100000     31.9 
 29.10  -0.00    52.4  pbd+03    2.10   2.70  pbd+03   3.3    0.7    rus03  -100000    -100000    -100000   -100000     38.4  -100000   -100000     38.4  -100000   -100000     38.4 
 29.14   0.43    21.9    ab09    2.70   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09   13.2    7.1   105.2   12.4    6.6   100.9   13.0   6.9    104.1 
 29.20   0.00    61.7  pbd+03    6.60   2.70  pbd+03   3.3    0.7    rus03  -100000    -100000    -100000   -100000     56.2  -100000   -100000     56.2  -100000   -100000     56.2 
 29.90  -0.00    97.5  pbd+03   19.00   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    8.7    4.5   152.6    8.4    4.2   149.1    9.1   4.6    157.2 
 29.96  -0.02    91.3  swa+04    6.02   4.86  swa+04  -100000    -100000  -100000     kfar   swa+04    9.1    4.6   109.3    8.7    4.4   106.1    9.4   4.7    111.7 
 30.06  -0.33   101.3    ab09    0.11   4.85     PMN  -100000    -100000  -100000     knear    ab09    6.3    4.4    22.5    5.8    4.2    21.3    5.7   4.6     21.0 
 30.07  -0.16    98.2    ab09    1.00   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    8.6    4.4    56.8    8.3    4.2    55.5    9.1   4.6     59.0 
 30.23  -0.15    99.4    ab09    3.50   2.70  pbd+03  -100000    -100000  -100000     knear    ab09    6.2    4.4    69.3    5.7    4.2    65.5    5.6   4.6     64.8 
 30.28  -0.02    97.9    ab09    1.50   2.70  pbd+03  -100000    -100000  -100000     knear    ab09    6.1    4.5    51.7    5.6    4.3    48.8    5.5   4.7     48.3 
 30.38  -0.11    99.8    ab09    0.72   4.86  swa+04  -100000    -100000  -100000     knear    ab09    6.3    4.4    42.2    5.7    4.2    39.5    5.6   4.6     39.0 
 30.40  -0.24   102.5    ab09    8.50   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    8.1    4.4   111.3    7.9    4.2   109.5    8.7   4.5    116.7 
 30.42   0.46    22.5  swa+04    0.31   4.86  swa+04  -100000    -100000  -100000     kfar   swa+04   13.0    7.1    51.6   12.2    6.7    49.5   12.8   6.9     51.1 
 30.50  -0.29   107.3    ab09    3.20   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    7.8    4.3    78.4    7.3    4.1    75.0    8.4   4.4     82.4 
 30.50   0.00    49.6  pbd+03    1.50   2.70  pbd+03  -100000    -100000  -100000     knear   pdd04    3.3    5.9    34.3    3.1    5.5    32.9    3.2   6.0     33.6 
 30.50   0.40    57.7  pbd+03    2.20   2.70  pbd+03  -100000    -100000  -100000     knear   pdd04    3.8    5.6    42.8    3.5    5.3    40.5    3.6   5.7     41.3 
 30.54   0.02    46.1    ab09    1.61   4.85     PMN  -100000    -100000  -100000     kfar     ab09   11.5    6.0    82.3   10.8    5.7    78.9   11.5   6.0     82.3 
 30.54  -0.45   106.5    ab09    2.00   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    7.7    4.3    66.4    7.4    4.1    64.7    8.4   4.5     70.4 
 30.60  -0.10   102.5  pbd+03    2.60   2.70  pbd+03  -100000    -100000  -100000     ktan    pdd04    7.3    4.3    70.0  -100000   -100000   -100000    -100000   -100000  -100000    
 30.60  -0.60    17.8   rus03  -100000    -100000   -100000     0.5    0.1    rus03  -100000    -100000    -100000   -100000   -100000    -100000   -100000   -100000    -100000   -100000  -100000    
 30.69  -0.26    98.5    ab09    3.20   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    8.4    4.5    82.3    8.1    4.3    80.3    8.9   4.6     85.5 
 30.80  -0.00    91.8  pbd+03   95.00   2.70  pbd+03  -100000    -100000  -100000     knear   pmg08    8.9    4.6   265.0    5.2    4.4   185.2    5.2   4.8    185.2 
 30.85   0.13   100.0    kb94    1.80   2.70  pbd+03  -100000    -100000  -100000     ktan     kb94    7.3    4.4    61.9  -100000   -100000   -100000    -100000   -100000  -100000    
 31.00   0.00   101.2  pbd+03   37.00   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    8.0    4.4   180.2    7.8    4.2   177.2    8.6   4.6    189.1 
 31.05   0.48    27.9    ab09    1.70   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09   12.6    6.9    87.4   11.8    6.4    83.7   12.4   6.7     86.5 
 31.13   0.28   104.7    ab09    1.20   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    7.7    4.4    56.0    7.4    4.2    54.5    8.4   4.5     59.3 
 31.17  -0.13    41.4    kb94    1.60   2.70  pbd+03  -100000    -100000  -100000     kfar     kb94   11.7    6.2    81.5   11.0    5.9    78.2   11.6   6.2     81.0 
 31.24  -0.11    98.0  kjb+03    3.40   2.70  pbd+03  -100000    -100000  -100000     ktan   kjb+03    7.3    4.4    76.5  -100000   -100000   -100000    -100000   -100000  -100000    
 31.28   0.06   104.7    ab09    0.70   2.70  pbd+03  -100000    -100000  -100000     knear    ab09    6.8    4.4    43.1    6.4    4.2    41.4    6.0   4.6     39.6 
 31.40  -0.26    86.2    ab09    6.00   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    9.1    4.8   107.1    8.7    4.6   103.9    9.4   4.9    109.4 
 31.41   0.31   100.9    ab09    1.43   4.86  swa+04  -100000    -100000  -100000     knear    ab09    6.6    4.5    54.7    6.0    4.3    51.3    5.8   4.7     50.2 
 31.60   0.10    99.9  pbd+03    0.90   2.70  pbd+03  -100000    -100000  -100000     knear   pdd04    6.5    4.5    45.5    5.9    4.3    42.7    5.7   4.7     41.7 
 31.90   1.40    53.0   rus03    1.80   2.70  pbd+03   3.8    1.1    rus03   knear   pdd04    3.6    5.8    40.1  -100000   -100000     40.1  -100000   -100000     40.1 
 32.20   0.10    96.7  pbd+03    0.90   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    8.1    4.6    52.7    7.8    4.4    51.4    8.6   4.7     54.8 
 32.80   0.20    15.5  pbd+03    1.70   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04   13.2    7.6    90.1   12.3    7.1    86.0   12.9   7.3     88.7 
 32.97   0.04    93.2   pmg08    0.16   1.40  ccg+98  -100000    -100000  -100000     kfar    pmg08    8.2    4.7    29.2    7.9    4.5    28.5    8.6   4.9     30.1 
 33.13  -0.09    87.4    ab09    0.50   4.86  ahck02  -100000    -100000  -100000     knear    ab09    5.6    4.9    34.5    5.2    4.6    32.8    5.1   5.1     32.4 
 33.20  -0.01   105.8    ab09    0.29   4.86  was+03  -100000    -100000  -100000     kfar     ab09    8.4    4.5    37.7    7.7    4.3    35.6    7.0   4.7     33.4 
 33.24   0.01    35.1  was+03    0.46   4.86  was+03  -100000    -100000  -100000     kfar   was+03   11.8    6.6    55.2   11.1    6.2    53.0   11.6   6.5     54.6 
 33.40  -0.00    76.5  pbd+03    0.80   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    9.3    5.2    55.5    8.8    4.9    53.5    9.5   5.3     56.3 
 33.81  -0.19    40.3  was+03    0.15   4.86  was+03  -100000    -100000  -100000     kfar   was+03   11.4    6.4    37.1   10.7    6.0    35.6   11.3   6.3     36.9 
 33.92   0.11    99.0    ab09    0.83   4.86  ahck02  -100000    -100000  -100000     kfar     ab09    7.9    4.7    51.4    7.2    4.4    48.3    7.8   4.8     51.0 
 34.09   0.44    32.6    ab09    0.18   4.86  was+03  -100000    -100000  -100000     kfar     ab09   11.8    6.8    40.4   11.1    6.3    38.8   11.7   6.6     40.2 
 34.26   0.15    54.0  ahck02    5.57   4.86  ahck02  -100000    -100000  -100000     knear  ahck02    3.5    5.9    56.4    3.3    5.6    54.2    3.4   6.0     55.3 
 34.30   0.10    54.5  pbd+03   15.00   2.70  pbd+03  -100000    -100000  -100000     knear   pdd04    3.6    5.9    78.3    3.4    5.6    75.4    3.4   6.0     75.4 
 34.40   0.23    60.1    ab09    0.06   4.86  was+03  -100000    -100000  -100000     kfar     ab09   10.1    5.7    25.2    9.5    5.4    24.2   10.2   5.7     25.4 
 34.76  -0.68    52.1    ab09    2.80   2.70  pbd+03  -100000    -100000  -100000     knear    ab09    3.4    6.0    43.1    3.2    5.7    41.4    3.3   6.1     42.3 
 34.93  -0.02    45.6    ab09    1.90   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09   10.9    6.3    82.3   10.2    5.9    78.7   10.8   6.2     81.8 
 35.02   0.35    57.2    ab09    0.04   4.86  was+03  -100000    -100000  -100000     knear    ab09    3.7    5.8    11.3    3.5    5.5    10.9    3.6   5.9     11.1 
 35.04  -0.50    48.0  was+03    0.31   4.86  was+03  -100000    -100000  -100000     kfar   was+03   10.7    6.2    45.3   10.1    5.8    43.6   10.7   6.1     45.3 
 35.10  -1.50    44.2  pbd+03    3.00   2.70  pbd+03   3.27   0.5   zzr+08   knear   pdd04    3.0    6.3    42.4  -100000   -100000     42.4  -100000   -100000     42.4 
 35.20  -1.70    46.5  pbd+03   14.80   2.70  pbd+03   3.27   0.5   zzr+08  -100000    -100000    -100000   -100000     72.1  -100000   -100000     72.1  -100000   -100000     72.1 
 35.20  -1.80    47.1  pbd+03   19.00   2.70  pbd+03  -100000    -100000  -100000     knear   pdd04    3.1    6.2    76.7    3.0    5.8    75.0    3.0   6.3     75.0 
 35.30  -1.80    46.6  pbd+03    5.10   2.70  pbd+03  -100000    -100000  -100000     knear   pdd04    3.1    6.2    49.5    2.9    5.9    47.3    3.0   6.3     48.4 
 35.57  -0.03    51.8  ahck02    0.47   4.86  ahck02  -100000    -100000  -100000     knear  ahck02    3.4    6.1    24.2    3.2    5.7    23.2    3.3   6.1     23.7 
 35.58   0.07    47.6  ahck02    0.53   4.86  ahck02  -100000    -100000  -100000     knear  ahck02    3.2    6.2    24.2    3.0    5.8    23.2    3.1   6.3     23.7 
 35.60  -0.50    56.0  pbd+03    4.30   2.70  pbd+03  -100000    -100000  -100000     knear   pdd04    3.7    5.9    52.6    3.5    5.6    50.7    3.5   6.0     50.7 
 35.60   0.10    50.5  pbd+03    1.70   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04   10.5    6.1    77.4    9.9    5.7    74.4   10.4   6.1     76.9 
 35.67  -0.04    51.9    ab09    0.40   4.86  was+03  -100000    -100000  -100000     kfar     ab09   10.4    6.1    48.4    9.8    5.7    46.5   10.4   6.0     48.4 
 36.29   0.73    76.5    kb94    3.00   2.70  pbd+03  -100000    -100000  -100000     knear    kb94    5.1    5.3    57.8    4.7    5.0    54.7    4.7   5.5     54.7 
 36.30  -1.70    63.5  pbd+03   10.00   2.70  pbd+03   1.8    0.5    rus03   knear   pdd04    4.2    5.7    43.1  -100000   -100000     43.1  -100000   -100000     43.1 
 36.40   0.02    53.3  was+03    0.08   4.86  was+03  -100000    -100000  -100000     knear  was+03    3.5    6.0    13.7    3.3    5.7    13.2    3.4   6.1     13.4 
 36.50  -0.20    72.7  pbd+03    1.30   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    8.9    5.5    63.4    8.4    5.1    61.0    9.0   5.5     63.9 
 37.20  -0.43    38.0  was+03    0.12   4.86  was+03  -100000    -100000  -100000     kfar   was+03   11.0    6.6    33.6   10.3    6.2    32.2   10.8   6.5     33.2 
 37.37  -0.24    39.4  was+03    0.26   4.86  was+03  -100000    -100000  -100000     kfar   was+03   10.9    6.6    43.3   10.2    6.2    41.4   10.7   6.5     42.8 
 37.40  -0.10    54.1  pbd+03    3.90   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    9.9    6.1    98.1    9.3    5.7    94.1    9.9   6.0     98.1 
 37.40  -0.00    54.1  pbd+03    4.60   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    9.9    6.1   103.7    9.3    5.7    99.5    9.9   6.0    103.7 
 37.50  -0.10    49.0  pbd+03   11.10   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04   10.2    6.2   141.9    9.6    5.9   136.3   10.2   6.2    141.9 
 37.60  -0.10    53.8  pbd+03    2.10   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    9.9    6.1    79.8    9.3    5.7    76.5    9.9   6.1     79.8 
 37.67   0.13    88.9    ab09    3.70   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    7.8    5.1    82.3    7.2    4.8    78.0    7.2   5.2     78.0 
 37.70  -0.10    57.8  pbd+03    0.60   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    9.6    6.0    51.5    9.1    5.6    49.7    9.6   5.9     51.5 
 37.75  -0.10    49.7  was+03    0.37   4.86  was+03  -100000    -100000  -100000     kfar   was+03   10.1    6.2    46.3    9.5    5.8    44.4   10.1   6.2     46.3 
 37.76  -0.20    66.6  was+03    1.20   4.86  was+03  -100000    -100000  -100000     kfar   was+03    9.0    5.7    63.4    8.5    5.4    61.0    9.1   5.7     63.9 
 37.90  -0.40    59.1  pbd+03    5.90   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    9.5    5.9   109.6    8.9    5.6   104.9    9.5   5.9    109.6 
 38.10  -0.00    58.3  pbd+03    0.50   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    9.5    6.0    48.1    8.9    5.6    46.1    9.5   6.0     48.1 
 39.25  -0.07    23.0  was+03    0.67   4.86  was+03  -100000    -100000  -100000     kfar   was+03   11.6    7.4    61.8   10.8    6.9    58.9   11.3   7.2     60.7 
 39.90  -1.30    44.3  pbd+03    3.00   2.70  pbd+03   2.1    0.6    rus03   knear   pdd04    3.0    6.5    32.0  -100000   -100000     32.0  -100000   -100000     32.0 
 40.42   0.70    20.1  was+03    0.07   4.86  was+03  -100000    -100000  -100000     kfar   was+03   11.6    7.5    29.1   10.8    7.0    27.7   11.3   7.3     28.6 
 40.50   2.50    23.0  pbd+03    8.80   2.70  pbd+03  -100000    -100000  -100000     knear   pdd04    1.6    7.4    38.2    1.6    6.9    38.2    1.7   7.3     39.8 
 40.95  -0.57    60.9    ab09    0.90   2.70  pbd+03  -100000    -100000  -100000     knear    ab09    4.2    6.0    34.0    4.0    5.6    32.9    4.1   6.1     33.5 
 41.10  -0.20    59.4  pbd+03    4.90   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    8.7    6.0    97.2    8.2    5.7    93.4    8.7   6.0     97.2 
 41.20   0.40    71.3  pbd+03    1.00   2.70  pbd+03  -100000    -100000  -100000     knear   pdd04    5.4    5.7    41.6    5.0    5.4    39.5    4.9   5.8     39.0 
 41.50   0.00    17.5  pbd+03    1.00   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04   11.6    7.7    69.3   10.8    7.1    66.1   11.2   7.4     67.7 
 41.74   0.10    11.1  ahck02    0.34   4.86  ahck02  -100000    -100000  -100000     kfar   ahck02   12.0    8.0    50.4   11.2    7.4    48.1   11.6   7.7     49.3 
 41.91  -0.12    18.1    ab09    0.04   4.85     GB6  -100000    -100000  -100000     kfar     ab09   11.4    7.7    23.9   10.7    7.1    22.9   11.1   7.4     23.5 
 42.10  -0.60    66.0  pbd+03    3.40   2.70  pbd+03  -100000    -100000  -100000     knear   pdd04    4.9    5.9    58.7    4.6    5.5    56.3    4.6   6.0     56.3 
 42.11  -0.44    53.4  was+03    0.20   4.86  was+03  -100000    -100000  -100000     kfar   was+03    8.9    6.3    34.6    8.3    5.9    33.0    8.8   6.2     34.3 
 42.40  -0.38    65.0    ab09    0.04   4.85     GB6  -100000    -100000  -100000     knear    ab09    4.8    5.9    13.4    4.5    5.6    12.8    4.5   6.0     12.8 
 42.40  -0.30    63.2  pbd+03    1.20   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    7.9    6.0    57.0    7.5    5.6    55.1    8.0   6.0     57.5 
 42.57  -0.14    67.2    ab09    2.20   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    7.4    5.9    66.8    6.9    5.5    63.8    7.6   5.9     68.0 
 43.17   0.00     7.4  was+03   13.96   4.86  was+03  -100000    -100000  -100000     kfar   was+03   12.0    8.2   174.0   11.1    7.6   165.2   11.5   7.9    169.1 
 43.18  -0.52    59.1    ab09    1.20   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    8.1    6.1    58.0    7.6    5.7    55.6    8.1   6.1     58.0 
 43.24  -0.05     9.4  was+03    0.79   4.86  was+03  -100000    -100000  -100000     kfar   was+03   11.8    8.1    66.1   11.0    7.5    63.1   11.4   7.8     64.6 
 43.79  -0.12    43.3  was+03    0.11   4.86  was+03  -100000    -100000  -100000     kfar   was+03    9.2    6.7    29.0    8.6    6.2    27.7    9.1   6.6     28.8 
 43.89  -0.78    53.4  ahck02    0.66   4.86  ahck02  -100000    -100000  -100000     kfar   ahck02    8.4    6.3    49.6    7.9    5.9    47.6    8.3   6.3     49.2 
 44.26   0.10    59.6    ab09    1.20   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    7.7    6.1    56.0    7.2    5.8    53.5    7.7   6.2     56.0 
 44.79  -0.49    44.8    ab09    1.00   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    8.9    6.6    58.1    8.3    6.2    55.5    8.7   6.6     57.2 
 45.07   0.13    59.2    ab09    0.47   4.86  ahck02  -100000    -100000  -100000     kfar     ab09    7.4    6.2    40.7    6.9    5.8    38.8    7.4   6.2     40.7 
 45.12   0.13    56.7    ab09    4.28   4.86  ahck02  -100000    -100000  -100000     kfar     ab09    7.7    6.2    87.3    7.2    5.9    83.5    7.7   6.3     87.3 
 45.45   0.06    55.6    ab09    4.77   4.86  ahck02  -100000    -100000  -100000     kfar     ab09    7.7    6.3    90.5    7.2    5.9    86.5    7.7   6.3     90.5 
 45.47   0.05    60.1  ahck02    0.75   4.86  ahck02  -100000    -100000  -100000     ktan   ahck02    6.0    6.1    41.4  -100000   -100000   -100000    -100000   -100000  -100000    
 45.82  -0.29    61.2    ab09    0.43   4.86  was+03  -100000    -100000  -100000     kfar     ab09    6.6    6.1    36.6    6.2    5.8    35.1    6.8   6.2     37.3 
 45.93  -0.40    63.9    ab09    0.11   4.86  was+03  -100000    -100000  -100000     kfar     ab09    6.7    6.1    23.5    6.3    5.7    22.6    5.8   6.1     21.3 
 46.50  -0.20    57.2  pbd+03    5.40   2.70  pbd+03  -100000    -100000  -100000     knear   pdd04    4.7    6.3    66.6    4.5    5.9    64.7    4.5   6.3     64.7 
 48.60   0.00    19.1  pbd+03   13.00   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    9.9    7.7   146.6    9.2    7.2   139.6    9.6   7.5    143.6 
 48.60   0.20    10.7  pbd+03    2.70   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04   10.6    8.1    90.9    9.8    7.5    86.3   10.1   7.8     88.0 
 48.93  -0.29    66.5    ab09   23.70   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    7.6    6.1   150.2    7.2    5.7   144.9    5.5   6.4    121.1 
 49.00  -0.30    64.8  pbd+03  113.00   2.70  pbd+03   5.1    2.2   xrm+08  -100000    -100000    -100000   -100000    193.7  -100000   -100000    193.7  -100000   -100000    193.7 
 49.10  -0.70  -100000    pbd+03   34.00   2.70  pbd+03   5.1    2.2   xrm+08  -100000    -100000    -100000   -100000    129.8  -100000   -100000    129.8  -100000   -100000    129.8 
 49.10  -0.40    71.2  pbd+03   11.20   2.70  pbd+03   5.1    2.2   xrm+08  -100000    -100000    -100000   -100000     89.6  -100000   -100000     89.6  -100000   -100000     89.6 
 49.20  -0.30    68.6  pbd+03   23.80   2.70  pbd+03   5.1    2.2   xrm+08  -100000    -100000    -100000   -100000    115.3  -100000   -100000    115.3  -100000   -100000    115.3 
 49.50  -0.40    57.5  pbd+03  119.00   2.70  pbd+03   5.1    2.2   xrm+08  -100000    -100000    -100000   -100000    197.1  -100000   -100000    197.1  -100000   -100000    197.1 
 51.20  -0.10  -100000    pbd+03   39.40   2.70  pbd+03   5.1    2.2   xrm+08  -100000    -100000    -100000   -100000    136.3  -100000   -100000    136.3  -100000   -100000    136.3 
 49.06  -0.26    64.1    ab09    1.10   2.70  pbd+03  -100000    -100000  -100000     knear    ab09    3.7    6.2    33.4    3.5    5.8    32.2    5.5   6.4     43.5 
 49.37  -0.30    53.7  kjb+03   28.60   2.70  pbd+03  -100000    -100000  -100000     kfar   kjb+03    5.7    6.5   132.0    5.7    6.1   132.0    5.8   6.5    133.5 
 49.40  -0.20    48.0  pbd+03    5.00   2.70  pbd+03  -100000    -100000  -100000     kfar    pdd04    7.1    6.6    85.4    6.5    6.2    80.5    6.9   6.6     83.8 
 49.44  -0.47    60.5    ab09    4.90   2.70  pbd+03  -100000    -100000  -100000     kfar     ab09    7.1    6.3    84.8    6.8    5.9    82.4    5.5   6.5     71.5 
 49.58  -0.38    62.1    ab09    7.60   2.70  pbd+03  -100000    -100000  -100000     knear    ab09    3.7    6.2    63.6    3.5    5.8    61.3    5.4   6.5     81.8 
 49.59  -0.46    64.2    ab09    1.90   2.70  pbd+03  -100000    -100000  -100000     knear    ab09    3.5    6.2    38.6    3.3    5.8    37.1    5.4   6.5     51.5 
 49.67  -0.45    62.7  was+03    0.08   4.86  was+03  -100000    -100000  -100000     ktan   was+03    5.5    6.5    18.5    5.2    6.1    17.8    5.4   6.4     18.3 
 49.70  -0.17    57.0    ab09    0.03   4.85     GB6  -100000    -100000  -100000     ktan     ab09    5.5    6.5    13.4    5.2    6.1    12.9    5.4   6.4     13.2 
 50.02  -0.08    66.8    kb94    2.20   2.70  pbd+03  -100000    -100000  -100000     ktan     kb94    5.5    6.5    54.8    5.1    6.1    52.1    5.4   6.4     54.1 
 50.10  -0.70    72.0  pbd+03    4.00   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    5.5    6.5    66.9    5.1    6.1    63.6    5.4   6.4     66.1 
 50.20   0.30    71.2  pbd+03    0.80   2.70  pbd+03  -100000    -100000  -100000     ktan     hh09    5.4    6.5    38.6    5.1    6.1    37.2    5.4   6.5     38.6 
 50.28  -0.39    10.3  was+03    0.27   4.86  was+03  -100000    -100000  -100000     kfar   was+03   10.2    8.1    41.9    9.5    7.5    40.0    9.8   7.8     40.8 
