Longitude(deg)  V(km/s)
322.402	-78.932
322.458	-87.817
322.617	-87.817
322.697	-88.993
322.832	-82.531
322.911	-89.021
323.150	-89.187
323.236	-82.488
323.475	-89.269
323.610	-90.541
323.849	-88.937
324.088	-90.210
324.195	-91.704
324.354	-91.704
324.489	-92.893
324.728	-92.893
324.807	-85.199
324.950	-90.167
325.164	-91.758
325.223	-94.028
325.462	-95.619
325.517	-96.892
325.835	-96.989
325.970	-99.548
326.244	-100.945
326.486	-96.836
326.728	-104.749
326.811	-101.983
326.970	-97.995
327.220	-107.281
327.362	-93.027
327.642	-109.986
327.916	-108.574
328.154	-109.847
328.289	-103.370
328.452	-109.791
328.587	-107.106
328.864	-113.636
328.975	-102.205
329.189	-116.473
329.383	-109.582
329.462	-104.643
329.701	-110.995
329.860	-112.724
329.999	-113.692
330.082	-121.401
330.241	-121.401
330.331	-116.406
330.490	-116.406
330.573	-112.253
330.709	-110.012
330.784	-108.200
331.082	-111.091
331.241	-112.364
331.328	-103.383
331.425	-109.833
331.587	-108.324
331.612	-113.804
331.854	-115.077
332.016	-113.789
332.179	-109.888
332.338	-108.600
332.473	-111.368
332.608	-106.082
332.688	-113.776
332.823	-118.936
332.961	-117.636
333.200	-116.238
333.363	-114.938
333.459	-119.107
333.569	-116.269
333.736	-119.133
333.836	-116.325
333.947	-117.957
334.026	-116.048
334.210	-117.860
334.372	-116.034
334.452	-121.638
334.673	-115.273
334.833	-120.172
335.071	-120.172
335.182	-122.856
335.341	-124.143
335.476	-121.597
335.500	-131.893
335.660	-133.484
335.819	-133.484
335.978	-131.879
336.113	-133.470
336.248	-131.879
336.552	-131.962
336.686	-133.276
336.769	-131.782
336.928	-133.373
337.077	-122.674
337.263	-124.265
337.346	-129.315
337.720	-128.042
337.879	-129.315
337.959	-122.700
338.118	-122.700
338.229	-126.644
338.468	-124.056
338.603	-126.920
338.841	-125.647
338.952	-124.235
339.029	-133.372
339.188	-134.644
339.406	-138.326
339.565	-131.669
339.700	-128.071
339.759	-135.682
340.078	-134.410
340.157	-136.000
340.341	-134.505
340.396	-137.190
340.586	-139.557
340.808	-138.602
340.967	-142.226
341.185	-145.049
341.403	-142.269
341.538	-143.873
341.697	-146.350
341.912	-147.429
342.074	-150.197
342.234	-148.924
342.348	-146.253
342.594	-149.049
342.594	-147.776
342.839	-150.335
342.998	-148.841
343.078	-147.568
343.217	-146.061
343.300	-150.267
343.431	-158.130
343.669	-159.402
343.964	-162.072
344.154	-160.453
344.452	-156.578
344.528	-165.712
344.832	-157.903
344.992	-161.888
345.071	-169.816
345.209	-164.392
345.357	-169.687
345.389	-164.392
345.537	-164.374
345.611	-167.400
