R/R0    sigma(km/s)
0.076	13.400
0.102	9.246
0.126	4.898
0.152	5.538
0.177	9.838
0.202	13.921
0.227	9.852
0.252	10.055
0.275	5.055
0.303	4.307
0.325	8.554
0.352	4.788
0.376	5.538
0.402	5.329
0.428	5.549
0.451	7.966
0.478	4.275
0.504	5.671
0.528	6.854
0.553	4.124
0.577	6.311
0.602	3.614
0.627	4.891
0.654	3.254
0.674	4.237
0.702	3.076
0.725	3.785
0.753	3.462
0.778	3.163
0.802	3.003
0.827	4.859
0.850	4.542
0.875	2.559
0.902	4.335
0.926	6.126
0.951	3.142
0.976	2.206
